,tanggal,MENINGGAL,SEMBUH,DIRAWAT_OR_ISOLASI,AKUMULASI_KASUS,AKUMULASI_SEMBUH,AKUMULASI_MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,PROVINSI,KASUS
0,2021-08-26,11.0,767.0,-295.0,85615.0,77100.0,1942.0,6573.0,SUMATERA BARAT,483.0
0,2021-08-27,6.0,566.0,-256.0,85931.0,77666.0,1948.0,6317.0,SUMATERA BARAT,316.0
0,2021-08-28,13.0,420.0,-139.0,86225.0,78086.0,1961.0,6178.0,SUMATERA BARAT,294.0
0,2021-08-29,10.0,563.0,-358.0,86440.0,78649.0,1971.0,5820.0,SUMATERA BARAT,215.0
0,2021-08-30,8.0,324.0,-297.0,86475.0,78973.0,1979.0,5523.0,SUMATERA BARAT,35.0
0,2021-08-31,6.0,308.0,-75.0,86714.0,79281.0,1985.0,5448.0,SUMATERA BARAT,239.0
0,2021-09-01,7.0,333.0,-139.0,86915.0,79614.0,1992.0,5309.0,SUMATERA BARAT,201.0
0,2021-09-02,15.0,255.0,-124.0,87061.0,79869.0,2007.0,5185.0,SUMATERA BARAT,146.0
0,2021-09-03,8.0,603.0,-425.0,87247.0,80472.0,2015.0,4760.0,SUMATERA BARAT,186.0
0,2021-09-04,4.0,376.0,-253.0,87374.0,80848.0,2019.0,4507.0,SUMATERA BARAT,127.0
0,2021-09-05,1.0,209.0,-90.0,87494.0,81057.0,2020.0,4417.0,SUMATERA BARAT,120.0
0,2021-09-06,10.0,194.0,-162.0,87536.0,81251.0,2030.0,4255.0,SUMATERA BARAT,42.0
0,2021-09-07,4.0,344.0,-213.0,87671.0,81595.0,2034.0,4042.0,SUMATERA BARAT,135.0
0,2021-09-08,6.0,480.0,-354.0,87803.0,82075.0,2040.0,3688.0,SUMATERA BARAT,132.0
0,2021-09-09,3.0,277.0,-148.0,87935.0,82352.0,2043.0,3540.0,SUMATERA BARAT,132.0
0,2021-09-10,9.0,231.0,-114.0,88061.0,82583.0,2052.0,3426.0,SUMATERA BARAT,126.0
0,2021-09-11,7.0,267.0,-145.0,88190.0,82850.0,2059.0,3281.0,SUMATERA BARAT,129.0
0,2021-09-12,0.0,217.0,-122.0,88285.0,83067.0,2059.0,3159.0,SUMATERA BARAT,95.0
0,2021-09-13,9.0,326.0,-317.0,88303.0,83393.0,2068.0,2842.0,SUMATERA BARAT,18.0
0,2021-09-14,3.0,385.0,-290.0,88401.0,83778.0,2071.0,2552.0,SUMATERA BARAT,98.0
0,2021-09-15,4.0,245.0,-165.0,88485.0,84023.0,2075.0,2387.0,SUMATERA BARAT,84.0
0,2021-09-16,3.0,296.0,-211.0,88573.0,84319.0,2078.0,2176.0,SUMATERA BARAT,88.0
0,2021-09-17,3.0,86.0,30.0,88692.0,84405.0,2081.0,2206.0,SUMATERA BARAT,119.0
0,2021-09-18,4.0,126.0,-67.0,88755.0,84531.0,2085.0,2139.0,SUMATERA BARAT,63.0
0,2021-09-19,0.0,124.0,-92.0,88787.0,84655.0,2085.0,2047.0,SUMATERA BARAT,32.0
0,2021-09-20,3.0,125.0,-118.0,88797.0,84780.0,2088.0,1929.0,SUMATERA BARAT,10.0
0,2021-09-21,4.0,93.0,-13.0,88881.0,84873.0,2092.0,1916.0,SUMATERA BARAT,84.0
0,2021-09-22,3.0,223.0,-194.0,88913.0,85096.0,2095.0,1722.0,SUMATERA BARAT,32.0
0,2021-09-23,5.0,140.0,-58.0,89000.0,85236.0,2100.0,1664.0,SUMATERA BARAT,87.0
0,2021-09-24,4.0,108.0,-43.0,89069.0,85344.0,2104.0,1621.0,SUMATERA BARAT,69.0
0,2021-09-25,4.0,158.0,-118.0,89113.0,85502.0,2108.0,1503.0,SUMATERA BARAT,44.0
0,2021-09-26,7.0,123.0,-100.0,89143.0,85625.0,2115.0,1403.0,SUMATERA BARAT,30.0
0,2021-09-27,1.0,159.0,-145.0,89158.0,85784.0,2116.0,1258.0,SUMATERA BARAT,15.0
0,2021-09-28,2.0,297.0,-254.0,89203.0,86081.0,2118.0,1004.0,SUMATERA BARAT,45.0
0,2021-09-29,1.0,86.0,-64.0,89226.0,86167.0,2119.0,940.0,SUMATERA BARAT,23.0
0,2021-09-30,1.0,76.0,-27.0,89276.0,86243.0,2120.0,913.0,SUMATERA BARAT,50.0
0,2021-10-01,3.0,92.0,-29.0,89342.0,86335.0,2123.0,884.0,SUMATERA BARAT,66.0
0,2021-10-02,3.0,83.0,-53.0,89375.0,86418.0,2126.0,831.0,SUMATERA BARAT,33.0
0,2021-10-03,1.0,31.0,-15.0,89392.0,86449.0,2127.0,816.0,SUMATERA BARAT,17.0
0,2021-10-04,0.0,121.0,-115.0,89398.0,86570.0,2127.0,701.0,SUMATERA BARAT,6.0
0,2021-10-05,1.0,75.0,-40.0,89434.0,86645.0,2128.0,661.0,SUMATERA BARAT,36.0
0,2021-10-06,1.0,39.0,-4.0,89470.0,86684.0,2129.0,657.0,SUMATERA BARAT,36.0
0,2021-10-07,1.0,43.0,13.0,89527.0,86727.0,2130.0,670.0,SUMATERA BARAT,57.0
0,2021-10-08,1.0,29.0,-14.0,89543.0,86756.0,2131.0,656.0,SUMATERA BARAT,16.0
0,2021-10-09,1.0,56.0,-43.0,89557.0,86812.0,2132.0,613.0,SUMATERA BARAT,14.0
0,2021-10-10,1.0,16.0,-13.0,89561.0,86828.0,2133.0,600.0,SUMATERA BARAT,4.0
0,2021-10-11,5.0,63.0,-67.0,89562.0,86891.0,2138.0,533.0,SUMATERA BARAT,1.0
0,2021-10-12,2.0,54.0,-31.0,89587.0,86945.0,2140.0,502.0,SUMATERA BARAT,25.0
0,2021-10-13,0.0,28.0,-9.0,89606.0,86973.0,2140.0,493.0,SUMATERA BARAT,19.0
0,2021-10-14,0.0,16.0,-9.0,89613.0,86989.0,2140.0,484.0,SUMATERA BARAT,7.0
0,2021-10-15,0.0,23.0,-13.0,89623.0,87012.0,2140.0,471.0,SUMATERA BARAT,10.0
0,2021-10-16,0.0,48.0,-40.0,89631.0,87060.0,2140.0,431.0,SUMATERA BARAT,8.0
0,2021-10-17,0.0,32.0,-20.0,89643.0,87092.0,2140.0,411.0,SUMATERA BARAT,12.0
0,2021-10-18,1.0,87.0,-77.0,89654.0,87179.0,2141.0,334.0,SUMATERA BARAT,11.0
0,2021-10-19,0.0,23.0,-6.0,89671.0,87202.0,2141.0,328.0,SUMATERA BARAT,17.0
0,2021-10-20,1.0,19.0,-9.0,89682.0,87221.0,2142.0,319.0,SUMATERA BARAT,11.0
0,2021-10-21,0.0,16.0,-12.0,89686.0,87237.0,2142.0,307.0,SUMATERA BARAT,4.0
0,2021-10-22,0.0,15.0,1.0,89702.0,87252.0,2142.0,308.0,SUMATERA BARAT,16.0
0,2021-10-23,0.0,4.0,5.0,89711.0,87256.0,2142.0,313.0,SUMATERA BARAT,9.0
0,2021-10-24,1.0,8.0,0.0,89720.0,87264.0,2143.0,313.0,SUMATERA BARAT,9.0
0,2021-10-25,1.0,61.0,-45.0,89737.0,87325.0,2144.0,268.0,SUMATERA BARAT,17.0
0,2021-10-26,0.0,11.0,-2.0,89746.0,87336.0,2144.0,266.0,SUMATERA BARAT,9.0
0,2021-10-27,0.0,8.0,-4.0,89750.0,87344.0,2144.0,262.0,SUMATERA BARAT,4.0
0,2021-10-28,1.0,23.0,-22.0,89752.0,87367.0,2145.0,240.0,SUMATERA BARAT,2.0
0,2021-10-29,0.0,11.0,-3.0,89760.0,87378.0,2145.0,237.0,SUMATERA BARAT,8.0
0,2021-10-30,0.0,7.0,1.0,89768.0,87385.0,2145.0,238.0,SUMATERA BARAT,8.0
0,2021-10-31,0.0,6.0,-3.0,89771.0,87391.0,2145.0,235.0,SUMATERA BARAT,3.0
0,2021-11-01,0.0,18.0,-16.0,89773.0,87409.0,2145.0,219.0,SUMATERA BARAT,2.0
0,2021-11-02,1.0,14.0,-10.0,89778.0,87423.0,2146.0,209.0,SUMATERA BARAT,5.0
0,2021-11-03,1.0,6.0,-1.0,89784.0,87429.0,2147.0,208.0,SUMATERA BARAT,6.0
0,2021-11-04,0.0,28.0,-27.0,89785.0,87457.0,2147.0,181.0,SUMATERA BARAT,1.0
0,2021-11-05,0.0,6.0,-5.0,89786.0,87463.0,2147.0,176.0,SUMATERA BARAT,1.0
0,2021-11-06,1.0,14.0,-8.0,89793.0,87477.0,2148.0,168.0,SUMATERA BARAT,7.0
0,2021-11-07,1.0,4.0,-4.0,89794.0,87481.0,2149.0,164.0,SUMATERA BARAT,1.0
0,2021-11-08,0.0,4.0,1.0,89799.0,87485.0,2149.0,165.0,SUMATERA BARAT,5.0
0,2021-11-09,1.0,4.0,-4.0,89800.0,87489.0,2150.0,161.0,SUMATERA BARAT,1.0
0,2021-11-10,0.0,5.0,-1.0,89804.0,87494.0,2150.0,160.0,SUMATERA BARAT,4.0
0,2021-11-11,0.0,5.0,-2.0,89807.0,87499.0,2150.0,158.0,SUMATERA BARAT,3.0
0,2021-11-12,0.0,29.0,-27.0,89809.0,87528.0,2150.0,131.0,SUMATERA BARAT,2.0
0,2021-11-13,0.0,3.0,4.0,89816.0,87531.0,2150.0,135.0,SUMATERA BARAT,7.0
0,2021-11-14,1.0,7.0,-5.0,89819.0,87538.0,2151.0,130.0,SUMATERA BARAT,3.0
0,2021-11-15,0.0,4.0,-4.0,89819.0,87542.0,2151.0,126.0,SUMATERA BARAT,0.0
0,2021-11-16,0.0,2.0,0.0,89821.0,87544.0,2151.0,126.0,SUMATERA BARAT,2.0
0,2021-11-17,0.0,0.0,7.0,89828.0,87544.0,2151.0,133.0,SUMATERA BARAT,7.0
0,2021-11-18,0.0,4.0,-2.0,89830.0,87548.0,2151.0,131.0,SUMATERA BARAT,2.0
0,2021-11-19,1.0,3.0,-4.0,89830.0,87551.0,2152.0,127.0,SUMATERA BARAT,0.0
0,2021-11-20,0.0,5.0,-4.0,89831.0,87556.0,2152.0,123.0,SUMATERA BARAT,1.0
0,2021-11-21,0.0,6.0,-6.0,89831.0,87562.0,2152.0,117.0,SUMATERA BARAT,0.0
0,2021-11-22,0.0,4.0,-4.0,89831.0,87566.0,2152.0,113.0,SUMATERA BARAT,0.0
0,2021-11-23,0.0,4.0,-3.0,89832.0,87570.0,2152.0,110.0,SUMATERA BARAT,1.0
0,2021-11-24,0.0,0.0,2.0,89834.0,87570.0,2152.0,112.0,SUMATERA BARAT,2.0
0,2021-11-25,0.0,3.0,-1.0,89836.0,87573.0,2152.0,111.0,SUMATERA BARAT,2.0
0,2021-11-26,0.0,7.0,-1.0,89842.0,87580.0,2152.0,110.0,SUMATERA BARAT,6.0
0,2021-11-27,0.0,2.0,-2.0,89842.0,87582.0,2152.0,108.0,SUMATERA BARAT,0.0
0,2021-11-28,0.0,0.0,0.0,89842.0,87582.0,2152.0,108.0,SUMATERA BARAT,0.0
0,2021-11-29,0.0,21.0,-21.0,89842.0,87603.0,2152.0,87.0,SUMATERA BARAT,0.0
0,2021-11-30,0.0,0.0,2.0,89844.0,87603.0,2152.0,89.0,SUMATERA BARAT,2.0
0,2021-12-01,0.0,3.0,-2.0,89845.0,87606.0,2152.0,87.0,SUMATERA BARAT,1.0
0,2021-12-02,0.0,0.0,4.0,89849.0,87606.0,2152.0,91.0,SUMATERA BARAT,4.0
0,2021-12-03,0.0,1.0,0.0,89850.0,87607.0,2152.0,91.0,SUMATERA BARAT,1.0
0,2021-12-04,0.0,1.0,3.0,89854.0,87608.0,2152.0,94.0,SUMATERA BARAT,4.0
0,2021-12-05,0.0,0.0,2.0,89856.0,87608.0,2152.0,96.0,SUMATERA BARAT,2.0
0,2021-12-06,0.0,49.0,-49.0,89856.0,87657.0,2152.0,47.0,SUMATERA BARAT,0.0
0,2021-12-07,0.0,1.0,-1.0,89856.0,87658.0,2152.0,46.0,SUMATERA BARAT,0.0
0,2021-12-08,0.0,1.0,1.0,89858.0,87659.0,2152.0,47.0,SUMATERA BARAT,2.0
0,2021-12-09,0.0,8.0,-8.0,89858.0,87667.0,2152.0,39.0,SUMATERA BARAT,0.0
0,2021-12-10,0.0,2.0,0.0,89860.0,87669.0,2152.0,39.0,SUMATERA BARAT,2.0
0,2021-12-11,0.0,3.0,-1.0,89862.0,87672.0,2152.0,38.0,SUMATERA BARAT,2.0
0,2021-12-12,0.0,1.0,0.0,89863.0,87673.0,2152.0,38.0,SUMATERA BARAT,1.0
0,2021-12-13,0.0,0.0,1.0,89864.0,87673.0,2152.0,39.0,SUMATERA BARAT,1.0
0,2021-12-14,0.0,1.0,0.0,89865.0,87674.0,2152.0,39.0,SUMATERA BARAT,1.0
0,2021-12-15,0.0,4.0,-4.0,89865.0,87678.0,2152.0,35.0,SUMATERA BARAT,0.0
0,2021-12-16,0.0,7.0,-6.0,89866.0,87685.0,2152.0,29.0,SUMATERA BARAT,1.0
0,2021-12-17,0.0,0.0,0.0,89866.0,87685.0,2152.0,29.0,SUMATERA BARAT,0.0
0,2021-12-18,0.0,0.0,2.0,89868.0,87685.0,2152.0,31.0,SUMATERA BARAT,2.0
0,2021-12-19,0.0,2.0,-2.0,89868.0,87687.0,2152.0,29.0,SUMATERA BARAT,0.0
0,2021-12-20,0.0,1.0,-1.0,89868.0,87688.0,2152.0,28.0,SUMATERA BARAT,0.0
0,2021-12-21,0.0,1.0,0.0,89869.0,87689.0,2152.0,28.0,SUMATERA BARAT,1.0
0,2021-12-22,0.0,0.0,0.0,89869.0,87689.0,2152.0,28.0,SUMATERA BARAT,0.0
0,2021-12-23,0.0,2.0,-2.0,89869.0,87691.0,2152.0,26.0,SUMATERA BARAT,0.0
0,2021-12-24,0.0,0.0,0.0,89869.0,87691.0,2152.0,26.0,SUMATERA BARAT,0.0
0,2021-12-25,0.0,1.0,0.0,89870.0,87692.0,2152.0,26.0,SUMATERA BARAT,1.0
0,2021-12-26,0.0,0.0,0.0,89870.0,87692.0,2152.0,26.0,SUMATERA BARAT,0.0
0,2021-12-27,0.0,0.0,0.0,89870.0,87692.0,2152.0,26.0,SUMATERA BARAT,0.0
0,2021-12-28,0.0,0.0,0.0,89870.0,87692.0,2152.0,26.0,SUMATERA BARAT,0.0
0,2021-12-29,0.0,0.0,0.0,89870.0,87692.0,2152.0,26.0,SUMATERA BARAT,0.0
0,2021-12-30,1.0,0.0,1.0,89872.0,87692.0,2153.0,27.0,SUMATERA BARAT,2.0
0,2021-12-31,0.0,11.0,-10.0,89873.0,87703.0,2153.0,17.0,SUMATERA BARAT,1.0
0,2022-01-01,1.0,9.0,-10.0,89873.0,87712.0,2154.0,7.0,SUMATERA BARAT,0.0
0,2022-01-02,0.0,0.0,0.0,89873.0,87712.0,2154.0,7.0,SUMATERA BARAT,0.0
0,2022-01-03,0.0,0.0,0.0,89873.0,87712.0,2154.0,7.0,SUMATERA BARAT,0.0
0,2022-01-04,0.0,0.0,0.0,89873.0,87712.0,2154.0,7.0,SUMATERA BARAT,0.0
0,2022-01-05,0.0,0.0,1.0,89874.0,87712.0,2154.0,8.0,SUMATERA BARAT,1.0
0,2022-01-06,0.0,0.0,0.0,89874.0,87712.0,2154.0,8.0,SUMATERA BARAT,0.0
0,2022-01-07,0.0,0.0,0.0,89874.0,87712.0,2154.0,8.0,SUMATERA BARAT,0.0
0,2022-01-08,0.0,0.0,0.0,89874.0,87712.0,2154.0,8.0,SUMATERA BARAT,0.0
0,2022-01-09,0.0,1.0,1.0,89876.0,87713.0,2154.0,9.0,SUMATERA BARAT,2.0
0,2022-01-10,0.0,0.0,0.0,89876.0,87713.0,2154.0,9.0,SUMATERA BARAT,0.0
0,2022-01-11,0.0,0.0,1.0,89877.0,87713.0,2154.0,10.0,SUMATERA BARAT,1.0
0,2022-01-12,0.0,0.0,1.0,89878.0,87713.0,2154.0,11.0,SUMATERA BARAT,1.0
0,2022-01-13,0.0,0.0,3.0,89881.0,87713.0,2154.0,14.0,SUMATERA BARAT,3.0
0,2022-01-14,0.0,0.0,0.0,89881.0,87713.0,2154.0,14.0,SUMATERA BARAT,0.0
0,2022-01-15,0.0,0.0,0.0,89881.0,87713.0,2154.0,14.0,SUMATERA BARAT,0.0
0,2022-01-16,0.0,0.0,2.0,89883.0,87713.0,2154.0,16.0,SUMATERA BARAT,2.0
0,2022-01-17,1.0,1.0,-2.0,89883.0,87714.0,2155.0,14.0,SUMATERA BARAT,0.0
0,2022-01-18,0.0,2.0,0.0,89885.0,87716.0,2155.0,14.0,SUMATERA BARAT,2.0
0,2022-01-19,0.0,1.0,1.0,89887.0,87717.0,2155.0,15.0,SUMATERA BARAT,2.0
0,2022-01-20,0.0,2.0,0.0,89889.0,87719.0,2155.0,15.0,SUMATERA BARAT,2.0
0,2022-01-21,0.0,0.0,1.0,89890.0,87719.0,2155.0,16.0,SUMATERA BARAT,1.0
0,2022-01-22,0.0,2.0,2.0,89894.0,87721.0,2155.0,18.0,SUMATERA BARAT,4.0
0,2022-01-23,0.0,0.0,1.0,89895.0,87721.0,2155.0,19.0,SUMATERA BARAT,1.0
0,2022-01-24,0.0,1.0,0.0,89896.0,87722.0,2155.0,19.0,SUMATERA BARAT,1.0
0,2022-01-25,0.0,1.0,5.0,89902.0,87723.0,2155.0,24.0,SUMATERA BARAT,6.0
0,2022-01-26,0.0,1.0,5.0,89908.0,87724.0,2155.0,29.0,SUMATERA BARAT,6.0
0,2022-01-27,0.0,3.0,7.0,89918.0,87727.0,2155.0,36.0,SUMATERA BARAT,10.0
0,2022-01-28,0.0,0.0,9.0,89927.0,87727.0,2155.0,45.0,SUMATERA BARAT,9.0
0,2022-01-29,0.0,1.0,16.0,89944.0,87728.0,2155.0,61.0,SUMATERA BARAT,17.0
0,2022-01-30,0.0,8.0,10.0,89962.0,87736.0,2155.0,71.0,SUMATERA BARAT,18.0
0,2022-01-31,0.0,0.0,4.0,89966.0,87736.0,2155.0,75.0,SUMATERA BARAT,4.0
0,2022-02-01,0.0,5.0,29.0,90000.0,87741.0,2155.0,104.0,SUMATERA BARAT,34.0
0,2022-02-02,0.0,1.0,9.0,90010.0,87742.0,2155.0,113.0,SUMATERA BARAT,10.0
0,2022-02-03,0.0,1.0,54.0,90065.0,87743.0,2155.0,167.0,SUMATERA BARAT,55.0
0,2022-02-04,0.0,9.0,58.0,90132.0,87752.0,2155.0,225.0,SUMATERA BARAT,67.0
0,2022-02-05,0.0,16.0,71.0,90219.0,87768.0,2155.0,296.0,SUMATERA BARAT,87.0
0,2022-02-06,0.0,15.0,82.0,90316.0,87783.0,2155.0,378.0,SUMATERA BARAT,97.0
0,2022-02-07,0.0,0.0,17.0,90333.0,87783.0,2155.0,395.0,SUMATERA BARAT,17.0
0,2022-02-08,0.0,28.0,105.0,90466.0,87811.0,2155.0,500.0,SUMATERA BARAT,133.0
0,2022-02-09,0.0,6.0,215.0,90687.0,87817.0,2155.0,715.0,SUMATERA BARAT,221.0
0,2022-02-10,1.0,43.0,150.0,90881.0,87860.0,2156.0,865.0,SUMATERA BARAT,194.0
0,2022-02-11,0.0,21.0,150.0,91052.0,87881.0,2156.0,1015.0,SUMATERA BARAT,171.0
0,2022-02-12,0.0,31.0,369.0,91452.0,87912.0,2156.0,1384.0,SUMATERA BARAT,400.0
0,2022-02-13,0.0,59.0,249.0,91760.0,87971.0,2156.0,1633.0,SUMATERA BARAT,308.0
0,2022-02-14,2.0,17.0,39.0,91818.0,87988.0,2158.0,1672.0,SUMATERA BARAT,58.0
0,2022-02-15,1.0,96.0,443.0,92358.0,88084.0,2159.0,2115.0,SUMATERA BARAT,540.0
0,2022-02-16,0.0,106.0,454.0,92918.0,88190.0,2159.0,2569.0,SUMATERA BARAT,560.0
0,2022-02-17,2.0,127.0,392.0,93439.0,88317.0,2161.0,2961.0,SUMATERA BARAT,521.0
0,2022-02-18,0.0,105.0,549.0,94093.0,88422.0,2161.0,3510.0,SUMATERA BARAT,654.0
0,2022-02-19,4.0,50.0,540.0,94687.0,88472.0,2165.0,4050.0,SUMATERA BARAT,594.0
0,2022-02-20,3.0,27.0,537.0,95254.0,88499.0,2168.0,4587.0,SUMATERA BARAT,567.0
0,2022-02-21,2.0,282.0,-192.0,95346.0,88781.0,2170.0,4395.0,SUMATERA BARAT,92.0
0,2022-02-22,2.0,310.0,442.0,96100.0,89091.0,2172.0,4837.0,SUMATERA BARAT,754.0
0,2022-02-23,4.0,98.0,615.0,96817.0,89189.0,2176.0,5452.0,SUMATERA BARAT,717.0
0,2022-02-24,6.0,325.0,321.0,97469.0,89514.0,2182.0,5773.0,SUMATERA BARAT,652.0
0,2022-02-25,2.0,192.0,343.0,98006.0,89706.0,2184.0,6116.0,SUMATERA BARAT,537.0
0,2022-02-26,4.0,359.0,151.0,98520.0,90065.0,2188.0,6267.0,SUMATERA BARAT,514.0
0,2022-02-27,3.0,205.0,185.0,98913.0,90270.0,2191.0,6452.0,SUMATERA BARAT,393.0
0,2022-02-28,5.0,136.0,-8.0,99046.0,90406.0,2196.0,6444.0,SUMATERA BARAT,133.0
0,2022-03-01,3.0,189.0,-60.0,99178.0,90595.0,2199.0,6384.0,SUMATERA BARAT,132.0
0,2022-03-02,10.0,437.0,68.0,99693.0,91032.0,2209.0,6452.0,SUMATERA BARAT,515.0
0,2022-03-03,2.0,212.0,190.0,100097.0,91244.0,2211.0,6642.0,SUMATERA BARAT,404.0
0,2022-03-04,4.0,398.0,-258.0,100241.0,91642.0,2215.0,6384.0,SUMATERA BARAT,144.0
0,2022-03-05,5.0,271.0,84.0,100601.0,91913.0,2220.0,6468.0,SUMATERA BARAT,360.0
0,2022-03-06,3.0,232.0,47.0,100883.0,92145.0,2223.0,6515.0,SUMATERA BARAT,282.0
0,2022-03-07,5.0,339.0,-243.0,100984.0,92484.0,2228.0,6272.0,SUMATERA BARAT,101.0
0,2022-03-08,6.0,583.0,-272.0,101301.0,93067.0,2234.0,6000.0,SUMATERA BARAT,317.0
0,2022-03-09,10.0,393.0,-121.0,101583.0,93460.0,2244.0,5879.0,SUMATERA BARAT,282.0
0,2022-03-10,6.0,168.0,13.0,101770.0,93628.0,2250.0,5892.0,SUMATERA BARAT,187.0
0,2022-03-11,6.0,213.0,-24.0,101965.0,93841.0,2256.0,5868.0,SUMATERA BARAT,195.0
0,2022-03-12,3.0,338.0,-125.0,102181.0,94179.0,2259.0,5743.0,SUMATERA BARAT,216.0
0,2022-03-13,1.0,69.0,56.0,102307.0,94248.0,2260.0,5799.0,SUMATERA BARAT,126.0
0,2022-03-14,4.0,328.0,-267.0,102372.0,94576.0,2264.0,5532.0,SUMATERA BARAT,65.0
0,2022-03-15,14.0,183.0,-42.0,102527.0,94759.0,2278.0,5490.0,SUMATERA BARAT,155.0
0,2022-03-16,8.0,285.0,-154.0,102666.0,95044.0,2286.0,5336.0,SUMATERA BARAT,139.0
0,2022-03-17,7.0,307.0,-219.0,102761.0,95351.0,2293.0,5117.0,SUMATERA BARAT,95.0
0,2022-03-18,1.0,329.0,-234.0,102857.0,95680.0,2294.0,4883.0,SUMATERA BARAT,96.0
0,2022-03-19,3.0,122.0,-24.0,102958.0,95802.0,2297.0,4859.0,SUMATERA BARAT,101.0
0,2022-03-20,1.0,97.0,-55.0,103001.0,95899.0,2298.0,4804.0,SUMATERA BARAT,43.0
0,2022-03-21,1.0,285.0,-261.0,103026.0,96184.0,2299.0,4543.0,SUMATERA BARAT,25.0
0,2022-03-22,3.0,323.0,-251.0,103101.0,96507.0,2302.0,4292.0,SUMATERA BARAT,75.0
0,2022-03-23,7.0,779.0,-706.0,103181.0,97286.0,2309.0,3586.0,SUMATERA BARAT,80.0
0,2022-03-24,2.0,41.0,12.0,103236.0,97327.0,2311.0,3598.0,SUMATERA BARAT,55.0
0,2022-03-25,1.0,214.0,-149.0,103302.0,97541.0,2312.0,3449.0,SUMATERA BARAT,66.0
0,2022-03-26,0.0,144.0,-103.0,103343.0,97685.0,2312.0,3346.0,SUMATERA BARAT,41.0
0,2022-03-27,2.0,55.0,-29.0,103371.0,97740.0,2314.0,3317.0,SUMATERA BARAT,28.0
0,2022-03-28,1.0,64.0,-45.0,103391.0,97804.0,2315.0,3272.0,SUMATERA BARAT,20.0
0,2022-03-29,1.0,97.0,-75.0,103414.0,97901.0,2316.0,3197.0,SUMATERA BARAT,23.0
0,2022-03-30,3.0,85.0,-68.0,103434.0,97986.0,2319.0,3129.0,SUMATERA BARAT,20.0
0,2022-03-31,1.0,101.0,-69.0,103467.0,98087.0,2320.0,3060.0,SUMATERA BARAT,33.0
0,2022-04-01,0.0,56.0,-25.0,103498.0,98143.0,2320.0,3035.0,SUMATERA BARAT,31.0
0,2022-04-02,1.0,32.0,-7.0,103524.0,98175.0,2321.0,3028.0,SUMATERA BARAT,26.0
0,2022-04-03,1.0,3.0,9.0,103537.0,98178.0,2322.0,3037.0,SUMATERA BARAT,13.0
0,2022-04-04,2.0,82.0,-74.0,103547.0,98260.0,2324.0,2963.0,SUMATERA BARAT,10.0
0,2022-04-05,4.0,164.0,-151.0,103564.0,98424.0,2328.0,2812.0,SUMATERA BARAT,17.0
0,2022-04-06,0.0,144.0,-124.0,103584.0,98568.0,2328.0,2688.0,SUMATERA BARAT,20.0
0,2022-04-07,0.0,33.0,-14.0,103603.0,98601.0,2328.0,2674.0,SUMATERA BARAT,19.0
0,2022-04-08,0.0,30.0,-21.0,103612.0,98631.0,2328.0,2653.0,SUMATERA BARAT,9.0
0,2022-04-09,0.0,40.0,-20.0,103632.0,98671.0,2328.0,2633.0,SUMATERA BARAT,20.0
0,2022-04-10,0.0,4.0,4.0,103640.0,98675.0,2328.0,2637.0,SUMATERA BARAT,8.0
0,2022-04-11,0.0,14.0,-1.0,103653.0,98689.0,2328.0,2636.0,SUMATERA BARAT,13.0
0,2022-04-12,1.0,37.0,-22.0,103669.0,98726.0,2329.0,2614.0,SUMATERA BARAT,16.0
0,2022-04-13,0.0,15.0,1.0,103685.0,98741.0,2329.0,2615.0,SUMATERA BARAT,16.0
0,2022-04-14,0.0,30.0,-17.0,103698.0,98771.0,2329.0,2598.0,SUMATERA BARAT,13.0
0,2022-04-15,1.0,30.0,-25.0,103704.0,98801.0,2330.0,2573.0,SUMATERA BARAT,6.0
0,2022-04-16,0.0,47.0,-45.0,103706.0,98848.0,2330.0,2528.0,SUMATERA BARAT,2.0
0,2022-04-17,1.0,151.0,-140.0,103718.0,98999.0,2331.0,2388.0,SUMATERA BARAT,12.0
0,2022-04-18,1.0,365.0,-359.0,103725.0,99364.0,2332.0,2029.0,SUMATERA BARAT,7.0
0,2022-04-19,0.0,88.0,-80.0,103733.0,99452.0,2332.0,1949.0,SUMATERA BARAT,8.0
0,2022-04-20,0.0,930.0,-926.0,103737.0,100382.0,2332.0,1023.0,SUMATERA BARAT,4.0
0,2022-04-21,6.0,481.0,-481.0,103743.0,100863.0,2338.0,542.0,SUMATERA BARAT,6.0
0,2022-04-22,1.0,4.0,-1.0,103747.0,100867.0,2339.0,541.0,SUMATERA BARAT,4.0
0,2022-04-23,1.0,144.0,-140.0,103752.0,101011.0,2340.0,401.0,SUMATERA BARAT,5.0
0,2022-04-24,2.0,11.0,-7.0,103758.0,101022.0,2342.0,394.0,SUMATERA BARAT,6.0
0,2022-04-25,3.0,255.0,-252.0,103764.0,101277.0,2345.0,142.0,SUMATERA BARAT,6.0
0,2022-04-26,1.0,29.0,-24.0,103770.0,101306.0,2346.0,118.0,SUMATERA BARAT,6.0
0,2022-04-27,0.0,8.0,-2.0,103776.0,101314.0,2346.0,116.0,SUMATERA BARAT,6.0
0,2022-04-28,1.0,18.0,-17.0,103778.0,101332.0,2347.0,99.0,SUMATERA BARAT,2.0
0,2022-04-29,0.0,2.0,7.0,103787.0,101334.0,2347.0,106.0,SUMATERA BARAT,9.0
